time	V(n001)	I(D1)
4.617946995444798e-07	-4.371032e-01	3.485841e-03
4.618289852587656e-07	-1.971032e-01	3.654647e-03
4.618632709730513e-07	4.289680e-02	3.839645e-03
4.618975566873371e-07	2.828968e-01	4.040834e-03
4.619175566873371e-07	4.228968e-01	4.175176e-03
4.619375566873371e-07	5.628968e-01	4.320380e-03
4.619675566873371e-07	7.728968e-01	4.561554e-03
4.620002443312664e-07	1.000000e+00	4.854735e-03
4.620138369796250e-07	1.000000e+00	4.542502e-03
4.620274296279836e-07	1.000000e+00	4.266092e-03
4.620410222763421e-07	1.000000e+00	4.025504e-03
4.620546149247008e-07	1.000000e+00	3.820739e-03
4.620682075730594e-07	1.000000e+00	3.651795e-03
4.620818002214179e-07	1.000000e+00	3.518674e-03
4.620953928697765e-07	1.000000e+00	3.421376e-03
4.621253928697766e-07	1.000000e+00	3.252945e-03
4.621453928697766e-07	1.000000e+00	3.179021e-03
4.621653928697766e-07	1.000000e+00	3.113076e-03
4.621853928697766e-07	1.000000e+00	3.055109e-03
4.622053928697766e-07	1.000000e+00	3.005120e-03
4.622253928697767e-07	1.000000e+00	2.963108e-03
4.622453928697767e-07	1.000000e+00	2.929075e-03
4.622653928697767e-07	1.000000e+00	2.903020e-03
4.623211071554911e-07	1.000000e+00	2.838655e-03
4.623768214412054e-07	1.000000e+00	2.781358e-03
4.624325357269198e-07	1.000000e+00	2.731131e-03
4.624882500126341e-07	1.000000e+00	2.687972e-03
4.625439642983484e-07	1.000000e+00	2.651883e-03
4.625996785840628e-07	1.000000e+00	2.622863e-03
4.626553928697772e-07	1.000000e+00	2.600912e-03
4.628168214412059e-07	1.000000e+00	2.543560e-03
4.629782500126346e-07	1.000000e+00	2.492541e-03
4.631396785840634e-07	1.000000e+00	2.447856e-03
4.633011071554922e-07	1.000000e+00	2.409506e-03
4.634625357269210e-07	1.000000e+00	2.377489e-03
4.636239642983497e-07	1.000000e+00	2.351806e-03
4.637853928697784e-07	1.000000e+00	2.332458e-03
4.642539642983504e-07	1.000000e+00	2.282124e-03
4.647225357269224e-07	1.000000e+00	2.237613e-03
4.651911071554943e-07	1.000000e+00	2.198923e-03
4.656596785840663e-07	1.000000e+00	2.166055e-03
4.661282500126382e-07	1.000000e+00	2.139009e-03
4.665968214412102e-07	1.000000e+00	2.117785e-03
4.670653928697822e-07	1.000000e+00	2.102382e-03
4.689853928697843e-07	1.000000e+00	2.043511e-03
4.704482500126413e-07	1.000000e+00	2.015265e-03
4.719111071554983e-07	1.000000e+00	1.990690e-03
4.733739642983553e-07	1.000000e+00	1.969784e-03
4.748368214412123e-07	1.000000e+00	1.952549e-03
4.762996785840693e-07	1.000000e+00	1.938985e-03
4.777625357269263e-07	1.000000e+00	1.929091e-03
4.792253928697833e-07	1.000000e+00	1.922868e-03
4.800000000000001e-07	1.000000e+00	1.918992e-03
4.800406117290974e-07	7.157179e-01	5.027390e-04
4.800812234581946e-07	4.314358e-01	-9.126022e-04
4.801218351872919e-07	1.471537e-01	-2.327032e-03
4.801624469163891e-07	-1.371284e-01	-3.740551e-03
4.802030586454864e-07	-4.214105e-01	-5.153158e-03
4.802436703745836e-07	-7.056926e-01	-6.564854e-03
4.802842821036809e-07	-9.899747e-01	-7.975638e-03
4.803728535322520e-07	-1.609975e+00	-1.106069e-02
4.804614249608230e-07	-2.229975e+00	-1.413020e-02
4.805499963893941e-07	-2.849975e+00	-1.718414e-02
4.806385678179651e-07	-3.469975e+00	-2.022254e-02
4.807271392465362e-07	-4.089975e+00	-2.324538e-02
4.808157106751072e-07	-4.709975e+00	-2.625266e-02
4.809042821036783e-07	-5.329975e+00	-2.924439e-02
4.809182011415666e-07	-5.429477e+00	-2.971837e-02
4.809321201794550e-07	-5.527718e+00	-3.017920e-02
4.809460392173433e-07	-5.624697e+00	-3.062687e-02
4.809599582552317e-07	-5.720415e+00	-3.106138e-02
4.809738772931200e-07	-5.814871e+00	-3.148274e-02
4.809877963310084e-07	-5.908066e+00	-3.189094e-02
4.810017153688967e-07	-6.000000e+00	-3.228598e-02
4.810082882417113e-07	-6.000000e+00	-3.226600e-02
4.810148611145258e-07	-6.000000e+00	-3.222329e-02
4.810214339873403e-07	-6.000000e+00	-3.215785e-02
4.810280068601548e-07	-6.000000e+00	-3.206969e-02
4.810345797329694e-07	-6.000000e+00	-3.195881e-02
4.810411526057839e-07	-6.000000e+00	-3.182520e-02
4.810477254785984e-07	-6.000000e+00	-3.166886e-02
4.810577254785984e-07	-6.000000e+00	-3.093981e-02
4.810677254785983e-07	-6.000000e+00	-2.948635e-02
4.810777254785983e-07	-6.000000e+00	-2.773322e-02
4.810877254785983e-07	-6.000000e+00	-2.578286e-02
4.811277254785981e-07	-6.000000e+00	-1.732235e-02
4.811377254785981e-07	-6.000000e+00	-1.533412e-02
4.811477254785980e-07	-6.000000e+00	-1.347536e-02
4.811577254785980e-07	-6.000000e+00	-1.176538e-02
4.811677254785979e-07	-6.000000e+00	-1.021388e-02
4.811777254785979e-07	-6.000000e+00	-8.822751e-03
4.811877254785979e-07	-6.000000e+00	-7.588015e-03
4.811977254785978e-07	-6.000000e+00	-6.501557e-03
4.812077254785978e-07	-6.000000e+00	-5.552619e-03
4.812177254785977e-07	-6.000000e+00	-4.729003e-03
4.812277254785977e-07	-6.000000e+00	-4.017977e-03
4.812377254785976e-07	-6.000000e+00	-3.406934e-03
4.812477254785976e-07	-6.000000e+00	-2.883834e-03
4.812577254785976e-07	-6.000000e+00	-2.437476e-03
4.812677254785975e-07	-6.000000e+00	-2.057650e-03
4.812777254785975e-07	-6.000000e+00	-1.735188e-03
4.812877254785974e-07	-6.000000e+00	-1.461965e-03
4.812977254785974e-07	-6.000000e+00	-1.230842e-03
4.813077254785974e-07	-6.000000e+00	-1.035605e-03
4.813177254785973e-07	-6.000000e+00	-8.708750e-04
4.813277254785973e-07	-6.000000e+00	-7.320214e-04
4.813377254785972e-07	-6.000000e+00	-6.150765e-04
4.813477254785972e-07	-6.000000e+00	-5.166519e-04
4.813577254785971e-07	-6.000000e+00	-4.338629e-04
4.813677254785971e-07	-6.000000e+00	-3.642599e-04
4.813777254785971e-07	-6.000000e+00	-3.057668e-04
4.813877254785970e-07	-6.000000e+00	-2.566272e-04
4.813977254785970e-07	-6.000000e+00	-2.153575e-04
4.814077254785969e-07	-6.000000e+00	-1.807056e-04
4.814177254785969e-07	-6.000000e+00	-1.516164e-04
4.814277254785969e-07	-6.000000e+00	-1.272010e-04
4.814377254785968e-07	-6.000000e+00	-1.067114e-04
4.814477254785968e-07	-6.000000e+00	-8.951846e-05
4.814577254785967e-07	-6.000000e+00	-7.509325e-05
4.814677254785967e-07	-6.000000e+00	-6.299122e-05
4.814777254785966e-07	-6.000000e+00	-5.283896e-05
4.814877254785966e-07	-6.000000e+00	-4.432285e-05
4.814977254785966e-07	-6.000000e+00	-3.717955e-05
4.815077254785965e-07	-6.000000e+00	-3.118802e-05
4.815177254785965e-07	-6.000000e+00	-2.616273e-05
4.815277254785964e-07	-6.000000e+00	-2.194798e-05
4.815377254785964e-07	-6.000000e+00	-1.841312e-05
4.815477254785964e-07	-6.000000e+00	-1.544855e-05
4.815577254785963e-07	-6.000000e+00	-1.296229e-05
4.815677254785963e-07	-6.000000e+00	-1.087721e-05
4.815777254785962e-07	-6.000000e+00	-9.128588e-06
4.815877254785962e-07	-6.000000e+00	-7.662156e-06
4.815977254785961e-07	-6.000000e+00	-6.432382e-06
4.816077254785961e-07	-6.000000e+00	-5.401079e-06
4.816177254785961e-07	-6.000000e+00	-4.536224e-06
4.816277254785960e-07	-6.000000e+00	-3.810955e-06
4.816377254785960e-07	-6.000000e+00	-3.202746e-06
4.816477254785959e-07	-6.000000e+00	-2.692705e-06
4.816577254785959e-07	-6.000000e+00	-2.264989e-06
4.816677254785959e-07	-6.000000e+00	-1.906311e-06
4.816777254785958e-07	-6.000000e+00	-1.605527e-06
4.816877254785958e-07	-6.000000e+00	-1.353294e-06
4.816977254785957e-07	-6.000000e+00	-1.141775e-06
4.817077254785957e-07	-6.000000e+00	-9.643984e-07
4.817177254785956e-07	-6.000000e+00	-8.156533e-07
4.817277254785956e-07	-6.000000e+00	-6.909182e-07
4.817377254785956e-07	-6.000000e+00	-5.863176e-07
4.817477254785955e-07	-6.000000e+00	-4.986014e-07
4.817577254785955e-07	-6.000000e+00	-4.250442e-07
4.817677254785954e-07	-6.000000e+00	-3.633606e-07
4.817777254785954e-07	-6.000000e+00	-3.116339e-07
4.817877254785954e-07	-6.000000e+00	-2.682569e-07
4.817977254785953e-07	-6.000000e+00	-2.318818e-07
4.818077254785953e-07	-6.000000e+00	-2.013784e-07
4.818177254785952e-07	-6.000000e+00	-1.757988e-07
4.818277254785952e-07	-6.000000e+00	-1.543483e-07
4.818377254785951e-07	-6.000000e+00	-1.363604e-07
4.818577254785951e-07	-6.000000e+00	-1.086266e-07
4.818777254785950e-07	-6.000000e+00	-8.912382e-08
4.819077254785949e-07	-6.000000e+00	-7.016362e-08
4.819377254785947e-07	-6.000000e+00	-5.898275e-08
4.819634397643089e-07	-6.000000e+00	-5.422911e-08
4.819891540500231e-07	-6.000000e+00	-5.032697e-08
4.820148683357372e-07	-6.000000e+00	-4.727634e-08
4.820405826214515e-07	-6.000000e+00	-4.507721e-08
4.820662969071657e-07	-6.000000e+00	-4.372958e-08
4.820920111928798e-07	-6.000000e+00	-4.323345e-08
4.821177254785940e-07	-6.000000e+00	-4.358882e-08
4.893877254785637e-07	-6.000000e+00	-4.291305e-08
4.996277254785211e-07	-6.000000e+00	-4.291305e-08
5.000000000000001e-07	-6.000000e+00	-4.291305e-08
